gene_id,SRR015084,SRR015086,SRR015088,SRR015090,SRR015092,SRR015104,SRR015106,SRR015108,SRR015110,SRR015112
FBgn0259986,0,0,0,0,0,0,0,1,0,0
FBgn0011653,0,0,0,0,0,3,0,5,0,0
FBgn0265722,0,0,0,0,0,0,0,0,0,0
FBgn0040696,0,0,0,0,0,0,0,0,0,0
FBgn0035504,0,0,0,0,0,0,0,0,0,0
FBgn0035505,0,0,0,0,0,0,0,0,0,0
FBgn0040697,0,0,0,0,0,0,0,0,0,0
FBgn0003710,0,0,0,0,0,0,2,3,3,4
FBgn0263110,195,154,221,261,129,533,431,460,216,422
FBgn0035508,0,0,2,5,0,0,2,0,0,6
FBgn0035510,0,0,0,1,0,0,0,0,0,0
FBgn0035512,0,0,4,5,2,0,3,3,3,0
FBgn0035513,0,0,0,0,0,3,2,0,2,3
FBgn0052252,0,1,1,1,0,2,0,1,0,2
FBgn0267302,0,0,0,0,0,0,0,0,0,0
FBgn0041171,414,254,364,531,232,895,795,871,424,719
FBgn0035521,0,0,0,0,0,0,0,0,0,0
FBgn0035522,0,0,0,0,0,0,0,0,0,0
FBgn0053764,0,0,0,0,0,0,0,0,0,0
FBgn0035523,13,7,8,11,6,11,12,21,9,16
FBgn0261952,0,0,0,0,0,0,0,0,0,0
FBgn0015829,36,36,39,30,31,74,88,70,38,67
FBgn0041630,132,90,103,152,74,575,425,438,254,384
FBgn0066365,0,0,0,0,0,0,0,0,0,0
FBgn0016013,7,6,8,4,9,4,0,0,0,4
FBgn0035496,3,2,3,2,0,14,13,73,28,69
FBgn0035498,476,328,498,582,291,229,203,220,125,186
FBgn0028484,202,139,206,285,124,493,406,437,200,358
FBgn0035499,4558,2990,4244,5014,2517,2067,1704,1948,1022,1673
FBgn0260985,511,337,447,550,307,622,547,475,225,409
FBgn0004574,754,553,702,964,496,1387,1091,1368,761,1206
FBgn0003206,287,183,244,300,149,246,188,281,167,228
FBgn0261274,197,149,216,245,135,333,268,286,154,284
FBgn0028664,34,31,42,37,27,43,40,53,29,54
FBgn0035511,1,0,0,0,0,0,0,0,0,0
FBgn0001257,876,533,842,1057,486,855,839,1428,661,1308
FBgn0287590,24,125,19,90,67,201,90,225,220,98
FBgn0035515,145,90,110,162,74,127,104,112,57,97
FBgn0011692,336,208,288,365,204,809,733,584,298,505
FBgn0035517,88,78,103,105,56,257,230,231,84,168
FBgn0035518,73,41,65,106,45,148,121,127,83,109
FBgn0035519,130,76,115,168,68,310,284,284,132,228
FBgn0035520,62,42,62,79,36,142,85,106,51,80
FBgn0035524,193,143,205,235,115,206,205,174,92,169
FBgn0035526,215,146,217,258,97,420,363,392,228,341
FBgn0035528,172,102,167,185,99,619,574,680,282,572
FBgn0035529,83,52,85,80,46,144,129,113,67,76
FBgn0035534,26,18,21,26,8,38,27,28,10,18
FBgn0053514,0,4,0,3,0,0,5,3,0,2
FBgn0035537,7,6,10,11,4,17,12,8,5,9
FBgn0052250,72,47,69,86,48,162,121,107,87,111
FBgn0035533,671,443,584,797,432,835,747,988,492,849
FBgn0266649,0,0,5,0,2,3,6,2,2,3
FBgn0052251,287,161,290,339,155,119,118,217,98,201
FBgn0035532,79,55,73,76,45,124,92,69,39,69
FBgn0035539,12,0,14,18,12,8,4,3,4,0
FBgn0035540,28,25,33,39,16,83,74,77,55,67
FBgn0035541,176,97,158,200,94,194,160,180,92,170
FBgn0035543,0,0,0,0,0,0,0,0,0,0
FBgn0035545,0,0,0,0,0,0,0,0,0,0
FBgn0035542,148,93,119,161,69,82,81,257,112,175
FBgn0040699,0,0,0,0,0,0,0,0,0,0
FBgn0052249,0,0,0,0,0,0,0,0,0,0
FBgn0035553,0,2,0,0,0,0,0,0,0,0
FBgn0035557,0,0,0,3,2,3,0,0,0,0
FBgn0035558,694,485,654,861,406,1536,1203,1770,961,1564
FBgn0052243,129,77,103,128,53,154,124,158,84,148
FBgn0035575,5,3,0,3,0,0,0,4,0,0
FBgn0262870,7,2,5,9,3,13,13,10,9,12
FBgn0035563,0,0,0,0,0,0,0,0,0,0
FBgn0052238,0,0,0,0,0,0,0,0,0,0
FBgn0267480,0,0,1,1,0,0,0,0,1,1
FBgn0046793,0,0,0,1,0,0,0,0,0,0
FBgn0085295,0,0,0,0,0,0,0,0,0,0
FBgn0035574,2,5,5,3,2,0,1,2,0,0
FBgn0042199,0,0,0,0,0,0,0,0,0,0
FBgn0264471,0,0,0,0,0,0,0,0,0,0
FBgn0035570,0,0,0,0,0,0,0,0,0,0
FBgn0267645,0,0,0,0,0,0,0,0,0,0
FBgn0264474,0,0,0,0,0,0,0,0,0,0
FBgn0267646,0,0,0,0,0,0,0,0,0,0
FBgn0035571,6,3,7,3,4,1,2,2,0,3
FBgn0264473,0,0,0,0,0,0,0,0,0,0
FBgn0035572,0,0,0,0,0,0,0,0,0,0
FBgn0267471,0,0,0,0,0,0,0,0,0,0
FBgn0035569,1,0,0,0,0,0,0,0,0,0
FBgn0262733,179,107,183,194,99,42,32,71,47,62
FBgn0052246,0,2,3,1,1,0,0,0,0,1
FBgn0266987,1,0,0,1,0,0,0,1,0,0
FBgn0015805,505,369,475,589,324,864,691,652,334,532
FBgn0035577,6,5,8,13,6,2,4,0,0,4
FBgn0027085,161,76,128,163,75,268,210,176,92,160
FBgn0035581,0,0,0,0,0,0,0,0,0,6
FBgn0261797,1638,1070,1649,2233,1061,2867,2395,1940,1015,1624
FBgn0042131,1,2,1,3,0,0,1,1,1,0
FBgn0035594,0,0,0,0,0,0,0,0,0,0
FBgn0040842,3,3,0,2,0,0,0,0,0,0
FBgn0035593,109,62,115,114,58,252,180,180,98,123
FBgn0266653,2,0,2,6,3,7,7,2,4,6
FBgn0035592,72,62,65,65,36,106,85,92,53,81
FBgn0035591,92,50,73,88,50,126,103,86,45,92
FBgn0035590,51,39,65,55,37,86,89,77,35,65
FBgn0035589,77,47,74,78,39,213,161,158,105,153
FBgn0035588,53,21,43,48,25,135,114,92,64,78
FBgn0035587,4,0,3,0,0,3,3,3,3,0
FBgn0267647,0,1,0,1,1,0,0,0,0,1
FBgn0035586,74,74,90,127,71,346,280,262,131,210
FBgn0028962,96,60,96,115,58,225,187,159,93,181
FBgn0263831,45,30,44,68,26,82,86,48,33,49
FBgn0010747,338,256,338,459,222,806,630,554,272,494
FBgn0052423,2011,1269,1902,2201,961,596,525,988,495,936
FBgn0035598,7,8,2,8,6,0,0,3,0,1
FBgn0267305,0,0,0,0,0,0,0,0,0,0
FBgn0267306,0,0,0,0,0,0,0,0,0,0
FBgn0011986,0,0,0,0,0,0,0,0,0,0
FBgn0016031,1,86,129,155,85,1,0,0,0,1
FBgn0052420,0,0,0,0,0,0,0,0,0,0
FBgn0052421,0,0,0,0,0,0,0,0,0,0
FBgn0287586,144,0,0,0,0,532,466,442,220,359
FBgn0004380,81,59,71,97,42,391,311,303,160,284
FBgn0035600,760,578,706,948,488,1625,1316,1219,649,1034
FBgn0035601,562,422,529,617,290,1102,916,1208,627,1073
FBgn0260856,46,36,41,53,28,160,133,126,55,105
FBgn0035603,125,82,105,145,55,234,229,202,109,162
FBgn0035610,0,0,0,0,0,0,0,0,0,0
FBgn0265711,0,0,0,0,0,0,0,0,0,0
FBgn0265712,0,0,0,0,0,0,0,0,0,0
FBgn0085371,0,0,0,0,0,0,0,0,0,0
FBgn0035608,792,440,746,865,430,971,838,974,480,896
FBgn0035623,0,0,0,0,0,111,83,121,66,121
FBgn0035624,21,19,23,35,12,42,43,38,13,29
FBgn0035625,23,7,14,16,7,0,0,2,0,3
FBgn0035626,60,36,48,73,40,0,4,9,6,4
FBgn0035611,0,3,0,2,2,0,0,0,0,0
FBgn0035612,10,5,6,11,4,0,0,7,0,0
FBgn0015766,2,1,2,7,1,4,3,7,9,3
FBgn0035619,0,0,0,0,0,0,0,0,0,0
FBgn0035621,0,0,0,0,0,0,0,0,0,0
FBgn0010894,24,15,28,42,17,32,26,46,31,51
FBgn0029118,209,150,208,246,116,291,258,236,128,185
FBgn0029121,43,24,48,49,15,142,94,105,52,89
FBgn0040239,147,79,145,174,87,118,94,166,99,139
FBgn0065097,0,0,0,0,0,1,0,0,0,0
FBgn0035617,223,145,222,229,110,164,136,263,133,217
FBgn0003486,2,2,0,0,0,2,0,0,3,2
FBgn0035620,1,0,1,0,0,0,0,0,0,1
FBgn0035622,305,200,317,378,210,825,703,824,420,645
FBgn0040298,59,44,56,92,47,139,118,96,45,105
FBgn0260458,0,23,61,70,44,14,124,66,121,123
FBgn0044419,150,84,77,99,38,353,166,214,15,121
FBgn0266384,2,2,2,1,0,3,3,1,1,1
FBgn0035636,0,0,0,0,0,5,0,0,16,0
FBgn0035638,0,3,0,0,2,0,0,0,0,0
FBgn0086694,260,158,219,292,153,543,448,404,238,379
FBgn0085447,36,19,39,33,14,0,0,0,0,2
FBgn0284236,0,0,0,0,0,0,0,0,0,0
FBgn0265714,0,0,0,1,0,0,0,0,0,0
FBgn0086073,0,0,0,0,0,0,0,0,0,0
FBgn0083044,0,0,1,2,0,0,0,0,0,2
FBgn0082994,0,2,1,1,0,0,0,0,1,1
FBgn0260936,609,385,538,632,357,1146,915,945,455,793
FBgn0035627,53,37,48,60,24,61,54,50,18,50
FBgn0263106,342,209,338,408,203,569,468,553,251,410
FBgn0016756,1186,823,1126,1494,702,271,244,242,128,195
FBgn0035630,1430,913,1366,1710,804,2345,2022,1942,997,1662
